Date,Open,High,Low,Close,Adj Close,Volume
10/24/2010,3598.206055,3667.013916,3598.206055,3635.323975,3635.216064,19933488800
10/31/2010,3635.516113,3665.849121,3590.374023,3655.304932,3655.196289,17654906000
11/7/2010,3655.400879,3777.917969,3633.417969,3665.845947,3665.737061,30925116000
11/14/2010,3665.085938,3725.048096,3633.148926,3725.048096,3724.9375,13873776600
11/21/2010,3725.333008,3742.944092,3619.881104,3642.5,3642.391846,26210766800
11/28/2010,3642.876953,3728.093018,3529.854004,3696.26001,3696.150146,26180079600
12/5/2010,3696.729004,3788.564941,3696.729004,3747.714111,3747.603027,13065474800
12/12/2010,3747.806885,3751.933105,3536.662109,3581.564941,3581.458496,15535091200
12/19/2010,3589.149902,3649.980957,3537.667969,3611.531006,3611.423828,10354811200
12/26/2010,3611.998047,3718.98291,3601.477051,3703.511963,3703.4021,7815398600
1/2/2011,3704.440918,3789.4729,3607.325928,3631.452881,3631.345215,15078399200
1/9/2011,3631.26709,3631.26709,3434.27002,3569.144043,3569.038086,17756452400
1/16/2011,3568.768066,3569.971924,3309.615967,3379.542969,3379.442627,10299222000
1/23/2011,3380.49707,3549.483887,3321.677002,3487.610107,3487.506592,11373184400
1/30/2011,3487.139893,3500.544922,3383.157959,3496.168945,3496.065186,7560454400
2/6/2011,3497.10791,3521.633057,3336.829102,3391.766113,3391.665283,8665855800
2/13/2011,3392.603027,3507.952881,3387.25293,3501.49707,3501.393311,6104495000
2/20/2011,3500.951904,3520.641113,3422.583984,3443.530029,3443.427979,11218056200
2/27/2011,3443.623047,3543.548096,3436.099121,3542.903076,3542.797852,10996359400
3/6/2011,3541.958008,3609.210938,3513.094971,3542.228027,3542.122803,13640329600
3/13/2011,3542.13501,3583.50293,3465.60498,3494.070068,3493.966309,11936045600
3/20/2011,3493.14209,3639.687012,3493.14209,3607.113037,3607.005859,8952264800
3/27/2011,3602.815918,3709.376953,3570.4021,3707.487061,3707.377197,9352537600
4/3/2011,3707.394043,3749.271973,3671.180908,3741.811035,3741.699951,11986594200
4/10/2011,3740.86792,3768.019043,3697.433105,3730.511963,3730.401123,10979733000
4/17/2011,3730.034912,3813.177002,3691.292969,3801.081055,3800.968262,13706630000
4/24/2011,3801.358887,3824.068115,3743.768066,3819.61792,3819.504639,15102867200
5/1/2011,3819.803955,3849.300049,3781.345947,3798.553955,3798.441162,22284677200
5/8/2011,3798.739014,3838.424072,3777.509033,3832.020996,3831.907227,29713851200
5/15/2011,3831.927979,3872.952881,3784.261963,3872.952881,3872.837891,16493067200
